"","EUKAP2_00000006","EUKAP2_00000044","EUKAP1_00000108","EUKAP2_00000018","EUKAP2_00000002","EUKAP1_00000028","EUKAP2_00000186","EUKAP1_00000465","EUKAP1_00000186","EUKAP1_00000177","EUKAP2_00000030","EUKAP2_00000022","EUKAP1_00000039","EUKAP1_00000072","EUKAP2_00000154","EUKAP1_00000459","EUKAP2_00000193","EUKAP1_00000329","EUKAP1_00000033","EUKAP1_00001012","EUKAP2_00000240","EUKAP2_00000191","EUKAP2_00000530","EUKAP2_00000095","EUKAP1_00000206","EUKAP1_00000011","EUKAP1_00000092","EUKAP1_00001538","EUKAP1_00000188","EUKAP2_00001219","EUKAP1_00000190","EUKAP2_00000008","EUKAP1_00000085","EUKAP2_00000474","EUKAP1_00003256","EUKAP300000070","EUKAP2_00001065","EUKAP2_00001127","EUKAP1_00000357","EUKAP1_00000701","EUKAP1_00003304","EUKAP2_00002016","EUKAP1_00000811","EUKAP1_00000713","EUKAP2_00000971","EUKAP2_00001304","EUKAP1_00000035","EUKAP1_00000326","EUKAP1_00001471","EUKAP1_00000406","EUKAP1_00001769","EUKAP1_00000362","EUKAP1_00004847","EUKAP2_00001858","EUKAP2_00001291","EUKAP1_00000529","EUKAP2_00002179","EUKAP1_00000828","EUKAP2_00012119","EUKAP1_00000738","EUKAP1_00001887","EUKAP2_00022484","EUKAP1_00001587","EUKAP2_00003841","EUKAP1_00002171","EUKAP1_00000777","EUKAP1_00008737","EUKAP1_00002035","EUKAP1_00005032","EUKAP2_00000709","EUKAP1_00000169","EUKAP1_00004792","EUKAP1_00020370","EUKAP2_00001740","EUKAP2_00009458","EUKAP2_00003831","EUKAP1_00023690","EUKAP2_00022266","EUKAP2_00010014","EUKAP1_00057446","EUKAP2_00045451","EUKAP300018830","EUKAP1_00064447","EUKAP2_00070726","EUKAP300156660","EUKAP300243013","EUKAP1_00194237","EUKAP300050198","EUKAP1_00392433","EUKAP301198149","EUKAP300118644","EUKAP300121790"
"Z_49",0.105842525165861,0.131278977953371,0.0264440843310968,0.292618631260128,0.0329876593386819,0.00375456940630836,0.00961442496107785,0.0255744311715295,0.00929051287030649,0.000713727139911316,0.00490017933391481,0.0110239316052641,0.0401490508407138,0.00296287925656905,0.00473219326279944,0.00330473898297681,0.00984831399056182,0.000527793433159539,0.00212323378409754,0.000263896716579769,0.00243508582340951,0.0435855957404278,0.00221914442956194,0.000185933706751777,0,0,0.00280695323691306,0,0.000791690149739308,0.000185933706751777,0,0.00145746196691842,0,0.00175136637059399,0.00269898253998928,0.000713727139911316,0,0.000899660846663093,0.0522703521677468,0.00124152057307085,0,0.000185933706751777,0.00485222401118261,0,0.00352068037682438,0.0446052873354741,0,0,0,0,0.0255564835358931,0.00108559455341487,0.0371920591683218,0.0236971464683754,0.00124152057307085,0,0.0121454214299518,0,0.00134949126999464,0,0,0.00359864338665237,0,0.000185933706751777,0,0,0,0.00124152057307085,0,0,0,0,0,0.000263896716579769,0,0.00807899998433143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z_5",0.241995250286404,0.0944740024979758,0.0754931893222381,0.00122168231335091,0.0517277991360212,0.30059333630932,0.0224627662388544,0.00345220945061841,0.000212837489434313,0.0059977263202446,0.0156604995805419,0.0164565069150242,0.00982880113006223,0.00457173952104495,0.00849643357020138,0,0.0186955670558773,0.0248039786226318,0.00802394897166336,0,0.00382254180623207,0,0.00329471458443907,0.00339686682736344,0,0,0.0108376459539788,0,0.00201768964783319,0.00186019478165385,0.000212837489434313,0.00186019478165385,0.000425674978868626,0.00387788442948704,0.0122550997495929,0.000212837489434313,0,0.00312868671467416,0.00122168231335091,0.0237227251682891,0.00339686682736344,0.00329471458443907,0.000796007334482282,0,0.00758974098920916,0,0,0,0.000638512468302939,0.00302653447174978,0,0.000425674978868626,0,0,0.00100884482391659,0.000425674978868626,0,0.00100884482391659,0.000583169845047969,0.000638512468302939,0.000212837489434313,0,0,0,0,0,0,0,0,0,0.000212837489434313,0,0.000212837489434313,0,0,0,0,0,0,0.000212837489434313,0,0,0,0,0,0,0,0,0,0,0,0
"Z_51",0.11351464593789,0.366851666047407,0.0314648870081996,0.170502734093256,0.0475626431501535,0.0090535784207051,0.0166686639120211,0.0165788965858245,0.00299936761144759,0.000466458775064679,0.00848927636622195,0.0107041168910984,0.0205519756649579,0.00618141742628772,0.00377246411807391,0.00274820546624828,0.0309934998309123,0,0,0.000123955528169101,0.00288684266322325,0.0031999825725071,0.00325870924773055,0.00204851730365126,0,0,0.0035783513347366,0,6.19777640845504e-05,0.00279550156152697,0,0.0021610422518756,0,0.00361914525229309,0.00161467295505941,0,0,0.0017859245785072,0.0119942193569292,0.000681755404930055,0,0.000667073736124192,0.00439549284778052,0.000171251623447789,0.00374635186932329,0.0409359507953292,0,0,0,0,0.00351312248179095,0.000743733169014605,0.0107057942044599,0.0125340864760232,0.000528436539149229,0.00896548840786993,0.00657121676846199,0,0.00197185787076085,0,0.000171251623447789,0.004734745005815,0,0.000171251623447789,0,0,0,0.000433844348591853,0,0,0,0,0.000123955528169101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z_52",0.238688907074461,0.0975027414788683,0.151474580606283,0.153238366112619,0.0475757823786688,0.012724573357612,0.0359255350222826,0.0239669837325544,0.00365167465002996,0,0.0173213253496093,0.0164557297901446,0.0267578462050731,0.0121341479409365,0.0147957220161272,0.00142546216547116,0.00808840731410745,0.000489355046093553,0.0137659202881063,0.000977115631535938,0.00815599965429102,0.00261626374064441,0.00871680704146028,0.00214292783933512,0,0,0.00534239595453773,0,0.000373705271557179,0.00465956095022742,0,0.000943482881316233,0,0.00436049694104829,0.00958355524008032,0.000468053559688802,0,0.00429978140313637,0.0174832659779245,0.000509062071847136,0,0.000188696576263246,0.00139342387590262,0,0.00212850315520202,0.0195392212910667,0,0,0,0,0,0.0034826850995203,0.00742460825596093,0.00722358041588273,0.00248250140100562,0,0.0020251846444806,0,9.43482881316232e-05,0,0.00105175689391398,0.00452579861058864,0,0,0,0,0,0.000809720541677443,0,0,0,0.000468053559688802,0.00035768612677291,0.000188696576263246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z_54",0.381780563143632,0.222766319295478,0.0858495638896079,0.0655521924530214,0.0295014386795805,0.00794170386082491,0.0296401348094203,0.00551237928812666,0.00191607007103345,0.000153348966368824,0.0168087852826621,0.017793644287539,0.0102772364243323,0.0132123666593859,0.0138434792768021,0.000285502958946687,0.00904263889436957,0.000510899218370464,0,0.00232562161057857,0.0101305442886962,0,0.021508634945972,0.00315321309107473,0,0,0.00354430792954973,0,0.000729339034094297,0.00554630686402651,0,0.00479303458342042,0,0.00492480558657178,0.00399162222654731,0.000357933241428136,0,0.00267432650147164,0.0023341100119845,0.000723971894835702,0,0.000110959018786903,0.00119286415505074,0,0.00132077394692564,0.00635306033043435,0,0,0,0,0,0.000920450757915583,0.00275872340720899,0.00168256839963024,0.00120595371686227,0,0.000510899218370464,0,0.000476997672194468,0,0.00165252806473072,0.00155465860775534,0,0,7.66744831844118e-05,0.000476997672194468,0.000225779248850273,5.54795093934513e-05,0,0,0,0.000110959018786903,7.66744831844118e-05,5.54795093934513e-05,0,0,0,0,0,0,0,0,0,5.54795093934513e-05,0,0,0,0,0,0,0,0
"Z_55",0.382082534167028,0.23281210366335,0.0732476043646414,0.0291161191676002,0.0597684504730732,0.00528775701436567,0.0290929234380098,0.00769242157833285,0.00429585448515263,0,0.0189108613947569,0.0235015710186481,0.0102977762486191,0.0120773728475973,0.0136303417782041,0.000665441658081101,0.00668529021127504,0,0,0,0.0118743730497289,0.000249493134507256,0.0137446549925837,0.000659352316972159,0,0,0.00060107116644548,0,0,0.00696259009632316,0,0.0028088143035084,0,0.00608231955390327,0.00472019107123992,0.000249493134507256,0,0.00258673705121193,0.0150222068047724,0.000518793217375328,0,0.00089017819767437,0.000581264218084664,0,0.00436024430908121,0.00534487913804362,0,0,0,0,0,0.00112176387474709,0.000498986269014512,0.00128669967107266,0.00306743596460665,0.000914174996217843,8.34176436259233e-05,0,0.00186187454804838,0.000204929591232452,0.00171674570008363,0.000685248606441918,0,0,0,0.000166075490881332,0,0.000166075490881332,0,8.34176436259233e-05,0,0,8.30377454406662e-05,0,0,0,0,0,0.00138878456850362,0,0,0,0,0.00025025293087777,0,0,0,0,0,0,0,0
"Z_56",0.573313270243712,0.0987064542924414,0.0798578810556216,0.0106235239558878,0.0398230840848411,0.00249616517053139,0.0254320196159212,0.00468718316981766,0.00536673397439144,0,0.0153877609881982,0.0236766687336346,0.0076169139234004,0.0127109893928226,0.0108176964800236,0,0.0191371813227872,0,0.00126819270146657,0.00409725943377573,0.00804691132241447,0.000288147785696029,0.00662519532695014,0.00132938196758115,0,0,0.00200247227811464,0,0,0.00507222606068675,0,0.00296688086318013,0,0.0046422478120094,0.0041304935772944,0.000114392551955058,0,0.0043010783221994,0.000981307604582953,0.000306491075752411,0,0.00188290107126844,0.000275265098288916,0,0.00213366348355554,0.00434910295314874,0,0,0,0,0,0.00184159973178078,0.00615149072719193,0.00107534870042646,0.00113527527772862,0.000323289729238254,0.000260192663100121,0,0.00058693482893247,3.81308506516861e-05,0.00285431489555374,0.000268360225100725,0,9.95016984927717e-05,0,0.000366417653054575,0,9.7775480195724e-05,0,0,0,4.80246309493382e-05,0.000288429733454155,4.97508492463858e-05,0,0,0,0,0,0,0,0,0,0,0,0,4.80246309493382e-05,0,0,0,0,0
"Z_59",0.559768938569823,0.0943072042767974,0.11424033034043,0.00288770147674367,0.0697778076042708,0.000863050317468728,0.0245814866809141,0.00553885653879072,0.000532365853360778,0,0.0113961872176312,0.0172689565994672,0.00544925289523613,0.0137101579007068,0.00943063534913842,0,0.00821644804595876,6.39946301702259e-05,0,0.00136815255892444,0.0101679480791894,0,0.00796868671129999,0.00335048681844748,0,0,0.000722023301333425,0,0.000262497398578329,0.00272000792310532,0,0.00348732744771206,0,0.00371930179543662,0.00373174247682945,0.000197700348194097,0,0.0053397566959806,0.00166970741830597,0,0,0.00326689184498096,0,0,0.00218663430371855,0.000707330947017873,0,0,0,0,0,0.00130529627097689,0,0.00059936481857504,0.000933899747545045,0.000346048662440833,0.000763332435059335,0,0.00074064693861502,0,0.00513248942524103,0.000211540524202955,0,3.1997315085113e-05,0,0,9.59919452553388e-05,0.000460197746772426,0,6.39946301702259e-05,0,4.45685726746237e-05,0.000211074025997614,0.000127989260340452,0,0,0,0,0,0,0,0,0,3.1997315085113e-05,0,0,0,0,0,0,0,0
"Z_6",0.311178127933133,0.0373379892449721,0.084138970664301,0.0276586367710132,0.0354529252745692,0.266124604648553,0.0207200244765933,0.00475728695203607,0.00709003100954708,0.00752105436092657,0.0091627062236305,0.0199544552579484,0.0187097624724236,0.00847007722249651,0.00611900768770088,0,0.00865810068225932,0.0284120212495978,0.00774124468371634,0.000391712087019826,0.00801325750171289,0,0.00473282073752714,0.00218400875714106,0,6.30892964541819e-05,0.0161910011965854,0.00040488839531456,0.000935955383537484,0.0034512703460014,0.000288537618496111,0.00363004534182643,0.000258945339964095,0.00270402660464113,0.00559519393107293,0.000341799098860378,0,0.00252190311661129,0.000351626914950293,0.0167936320374904,0.00173847894257163,0.00344199877709682,0.000335210944713011,6.30892964541819e-05,0.0018653226129276,0.000922779075242749,0,0.000288537618496111,0,0.00286425846265699,0.000982519879492112,0.0014196839680959,0.000348387253007745,0.000580979976382371,0.00116140370557941,0.000209032351804647,0,0,0.000335210944713011,0.00418746494663882,0.000796600482334386,0,0,0,6.9677450601549e-05,0,6.9677450601549e-05,0,0,0,0.000195856043509913,0,0,0,0,0,0,6.30892964541819e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z_60",0.729540383571228,0.0543608414127262,0.0446416577407333,0.000670557272761406,0.00746454172556201,0.00018195328921025,0.0227211825496298,0.00465040729744145,0.000512681550846054,0,0.018730899911831,0.0318105973811263,0.00784031332661429,0.0101451082030784,0.00825082531209649,0,0.0049829154906216,0,0.00567898274019091,0.00102902351066483,0.00614197620105013,0,0.00692170544733768,0.00658741732261319,0,0,0.000362792578690641,0,0,0.00322130441441318,0,0.0032567107306576,0,0.00298543724031292,0.00210853070126321,0.000290011263006541,0.000253620605164491,0.00290047249221389,0.00139792236168703,0,0,0.00010917197352615,3.639065784205e-05,0,0.000520668300605993,0.00111045750792336,0,0,0,0,0,0.00154879567544008,4.0716998629263e-05,7.27813156840999e-05,0.00182605812010124,0.00114640009785004,0,0,3.639065784205e-05,0,0.00250338759700869,0.000253620605164491,0,0,0.000294337603793754,4.0716998629263e-05,0,0,0,0,0,0.000122150995887789,0.000362126646876154,0.000335054602423017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z_61",0.400777165155817,0.294867860000658,0.0628418594964321,0,0.0220653520262197,0.00054807133696522,0.025260607920727,0.0218790077716516,0.00115643052099661,0,0.019083843953129,0.038891142071052,0.0036227515373401,0.0179219327187627,0.0149130210788236,0,0.00909798419362264,0,0.000608359184031394,0.00121671836806279,0.0106490260772342,0,0.00681800743184733,0.00197853752644444,0,0,0.00556840478356663,0,0,0.00340900371592367,0,0.00243343673612557,0,0.00903769634655647,0.00483946990540289,0.00027403566848261,0,0.00438457069572176,0.00054807133696522,0,0,0.00231286104199323,0,0,0.00219228534786088,0,0,0,0,0,0,0.000608359184031394,0,0.00121671836806279,0.00225257319492705,0,0,0,0.0014907540365454,0,0.0023731488890594,0,0,0,0,0.00027403566848261,0,0.00109614267393044,0,0,0,0,0.00027403566848261,0.00121671836806279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z_62",0.607254136438188,0.0566258294900126,0.0742747414160756,0.000366592846133488,0.0576497664756186,0,0.0308838040954256,0.0320356437454183,0.00165134969480589,0,0.0171377999405238,0.0182370261227007,0.00570538821533243,0.00650861240694048,0.0187891496353297,0,0.0218306970974232,0,0,0.00049109166141789,0.00983290701638693,0,0.0098407150741281,0.000207498025474003,0,0,0.000456495656042807,0,0,0.00353962073000757,0,0.000539494866232409,0,0.00217613290357741,0.00196173127838369,4.14996050948007e-05,0,0.002113018041302,0.000857684507551378,0,0,0.00296552985840008,4.14996050948007e-05,0,0.00208196186123625,0.000698589686891893,0,0,0,0,0,0.000124498815284402,0,0,0.000207498025474003,0.000657090081797093,0,0,0.000911260402819199,0,0.0106197666480442,0.000165998420379203,0,0,0.000434880398862199,0,0,0,0,0,0,0,4.14996050948007e-05,0,0,0,0,0,0,0,0,0,0,4.14996050948007e-05,0,0,0,0,0,0,0,0
"Z_63",0.559968754434272,0.0842248665101808,0.0697527990671316,0.000607696403688483,0.0306532315642385,0.00106654786786901,0.0355559586649052,0.0427781827233225,0.00037693281409707,0,0.0267800419187425,0.0142653443604604,0.00187825071112593,0.0157990214758131,0.0251597468226956,0,0.00159435956071691,0,0.000623750693702266,0.00041935751490549,0.00876325514450811,0,0.0104629730145697,0.00797762589228426,0,0,0.0034951531188136,0,0,0.00443775909688828,0,0.00446493640050666,0,0.00781871986852654,0.00177076854307158,0.000319095599034287,0,0.00265725970369557,0.000858417044715115,0,0,0.000260616608212084,0,0,0.000721336894571172,0.00115075549372643,0,0,0,0,0,0.00140479362551478,0,0.000113640490882689,0.00210179404853419,0.00125578356894251,0,0.00721069323070942,0.000327287861105496,0.00039753164129171,0.002315441418757,0.000263292323214381,0,0,0,6.85400750719717e-05,0,0.00107911955005676,4.05558786298602e-05,0,0,3.7880163627563e-05,0.0165659342231582,3.7880163627563e-05,0,0,0,0,0,0,0,0,0,0.000116316205884986,0,0,0,0,0,0,0,0
"Z_65",0.373710289926328,0.155651452078293,0.103946299883856,0.000114412033694254,0.062130974386758,0.000171618050541382,0.0637955901275502,0.0187078937744716,0.00103692912732644,0,0.0263276289673153,0.0140040613602931,0.00263999150231741,0.0182481881743592,0.0283010511972902,0,0.027328203519646,0,0,0.00700900107766663,0.0166449473778618,0.000287991810359828,0.0156697198032725,0.00250704739848182,0,0,0.00186000045074321,0,0.000121006777353778,0.00525396167558262,0,0.00136163315826787,0,0.00632782971588922,0.0034881061546667,0.00051285068306579,0,0.0145701528655235,0.00243861362043984,0,0,0.000228824067388509,0,0,0.00188112032742735,0.00227626160496912,0,0,0,0,0,0.00134514629911906,0,0.000178212794200905,0.00279307748271746,0.00752278801841792,0,0,0.00422145112773584,0.000212963288658322,0.00132229138870929,0.00131895227444536,0,0,0,0.00046094550660678,6.0503388676889e-05,0.000902691120219448,0,0,0,0.000349163021889502,0.00048072973758535,0.000106481644329161,0,0,0,0,0,0,0,0,0,0.00011374421084147,0,0,5.72060168471272e-05,0,0,0,0,0
"Z_66",0.507570526534258,0.040773180433016,0.10568999231182,0,0.0402929245226331,0.000257440560254279,0.0669011846755415,0.0110455034658019,0.000710378270464888,0,0.0359388442189692,0.0174389633795932,0.00279018846001946,0.0262233136342732,0.0532798917632636,0,0.0135756309305863,0,0,0.000391886902621844,0.00831571372909859,0,0.0178916953068858,0.00186003136397537,0,0,0.000794465851817469,0,0,0.00593304151603472,0,0.00164266908399836,0,0.00779858900392677,0.0036514598682395,0.000836304806345444,3.5008457715183e-05,0.0124998563022672,0.000372675049561055,0,0,0.000120821977799943,0,0,0.00163708159550519,0.0013711212287639,0,0,0,0,0,0.00200175450451032,0,0.000175042288575915,0.00223415520477408,0.000386299414128678,0,0,0.00116159004194332,0,0.00353839761901949,0,0,0,0,0.001790014448545,0.000105025373145549,0.000175042288575915,0,4.01130157957967e-05,0,8.02260315915935e-05,0,0.000320180677517261,0,0,0,0,0,0,0,0,0,0.000281756971395682,0,0,7.0016915430366e-05,0,0,0,0,0
"Z_67",0.556680665406726,0.0150757007857023,0.106790686096178,6.86541680259906e-05,0.00998934409698064,1.74150287706528e-05,0.077930302841493,0.00997562355353828,0.000913723221632685,0,0.0391840352895623,0.0160227908541466,0.00391175737287397,0.0287911800040581,0.0643083790683083,0,0.00419719685393337,0,0,0.000819058962650227,0.00593133671791924,0,0.0144871590614487,0.00302393278804053,0,0,0.00040433589302675,0,0,0.00680152569584586,0,0.00498246398602353,0,0.00781404096396973,0.00353935147272333,0.00138615634599302,0,0.006199818433881,0.00175678038112614,0,0,5.21328337209049e-05,0,0,0.000296387920611397,0.00156634271525619,0,0,0,0,0,0.000686770910921792,0,0,0.00263980565898911,0.000776078127807543,0,0,0.000758550846445836,0,0.00144353949313319,0,0,0,0,0.000452790748036973,0,0,0,0,0,0,0.000150147365383524,0,0,0,0,0,0,0,0,0,0,0.000116323254898839,0,0,5.77147802166358e-05,0,0,0,0,0
"Z_68",0.716706791743716,0.00975033976687367,0.0760764435314126,0,0.0271071738059216,0,0.0301101133602929,0.00210452566718962,0.000706118364236428,0,0.0130748071738364,0.0339639827414948,0.00233682047106822,0.0118932897058459,0.0281633319569989,0,0.0028037075481622,0,0,0.000353059182118214,0.00846958983062119,0.000152295707766423,0.0122002232002146,0.000514588842485256,0,0,0.000645353174519577,0,0,0.00248911617883465,0,0.000896881884793509,0,0.00579277360176032,0.00609434562201583,0.000120764378239611,0,0.00270834755838768,0,0,0,0,0,0,0.00103611416823436,0.000521525325749104,0,0,0,0,0,0.000521525325749104,0,0.000139998284634941,0.00125840901831825,0.000139998284634941,0,0,6.99991423174704e-05,0.000222294850083893,0.000855350601471988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z_69",0.176603466664471,0.0298754875842223,0.0748416028363474,0.11917422998942,0.0101420153462221,0.122897264156894,0.00536977674862042,0.00320836600862277,0.00589441450233403,0.0414478518649859,0.00449509439360028,0.0112122363700327,0.101953570579928,0.0153309624043328,0.00704210809612066,0.0240644230385986,0.00384100013742891,0.0177197046821284,0.0109483849424656,8.83483626373906e-05,0.00266664619875058,0.00279153052853751,0.00207509115820476,0.0121372614680958,0.0148262196036141,0.0154851768788912,0.00566776262542197,0.00122196628704328,0.00680815365185979,0.00155099057994319,0.00765463182904281,0.00940209355476938,0.00667827928339098,0.00122868716152226,0.00456430935476434,0.000199962480460305,0,0.00122269756395948,0.0181607964975122,0.00576261519660394,0.00976430435405313,0.000199962480460305,0.00357226961337564,0.00412945995305031,0.000478643418794604,0.000212695516972288,0.00326655620460172,0.00439560195633679,0.0217488500515955,0.00288403380935734,0,0.000658077637359868,0.0001443382407779,0.000773503599377344,0.000363583095235232,5.88989084249271e-05,0.000317588760316224,0.00178277436944833,0.00125903942964486,0.017770031347791,0,3.27241229549854e-05,0.000343763545786166,0.000157071277289883,0,0,0.00114124161279501,0,0.0163459770544721,0.000802953053589808,0.000823115677026745,0,0.00023887030244223,0,0,0,0,0,0,0,0,0,0,3.94449974339647e-05,0,0,3.94449974339647e-05,0,0,0,0,0
"Z_7",0.286576259381727,0.0179408474764648,0.261060740326599,0.0107258348641072,0.0369098227867833,0.148713297462955,0.0219585200864245,0.0074471885487309,0.00412157022310562,0.00330213232050081,0.00790855807162054,0.0384107649111031,0.0269579449899604,0.00458343680430476,0.0071925207238521,0,0.00633815204854629,0.0113140909469577,0.00133922420331991,0.000369513147291698,0.00295560812002407,0.000484855528014107,0.00460642575111972,0.00210123944471827,0,0,0.00215915916423423,0,0,0.00219359287862572,0,0.00970915179783008,0.000484855528014107,0.00247075259200997,0.0299134536983226,0,0,0.000969711056028214,0,0.0177914690279985,0.00184706867814898,0.00318629288146889,0,0,0.000739026294583397,0.0012238818225975,0,0,0.000484855528014107,0.00258609497273238,0,0.00116596210308154,0,0.000369513147291698,0.00540337176521908,0.000369513147291698,0,0,0,0.000854368675305805,0.000739026294583397,0,0,0,0,0.000369513147291698,0,0.00116596210308154,0,0,0,0,0.000484855528014107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
